"Название товара","Ссылка на продавца","Ссылка на чат"
"Sudadera ","https://www.vinted.es/femmes/vetements/manteaux-and-vestes/vestes/vestes-polaires/2648414159-sudadera","https://vinted.es/member/signup?button_name=message&ch=wd&item_id=2648414159&receiver_id=129638994&ref_url=%2Fitems%2F2648414159%2Fwant_it%2Fnew%3Fbutton_name%3Dmessage%26ch%3Dwd%26receiver_id%3D129638994%26ref_url%3D%252Fmujer%252Fropa%252Fabrigos-y-cazadoras%252Fcazadoras%252Fforros-polares%252F2648414159-sudadera%26source%3Dwantit%26subject%3Dwanted%253A%2BSudadera%2B&source=wantit&subject=wanted%3A+Sudadera+"
"Stilettos mujer. ","https://www.vinted.es/dames/damesschoenen/hakken/hoge-hakken/2648411980-stilettos-mujer","https://vinted.es/member/signup?button_name=message&ch=wd&item_id=2648411980&receiver_id=86346151&ref_url=%2Fitems%2F2648411980%2Fwant_it%2Fnew%3Fbutton_name%3Dmessage%26ch%3Dwd%26receiver_id%3D86346151%26ref_url%3D%252Fmujer%252Fzapatos%252Ftacones%252Fzapatos-de-tacon%252F2648411980-stilettos-mujer%26source%3Dwantit%26subject%3Dwanted%253A%2BStilettos%2Bmujer.%2B&source=wantit&subject=wanted%3A+Stilettos+mujer.+"
"Vestido Roberto Verino","https://www.vinted.es/mujer/ropa/vestidos/otros-vestidos/2648411897-vestido-roberto-verino","https://vinted.es/member/signup?button_name=message&ch=wd&item_id=2648411897&receiver_id=130663459&ref_url=%2Fitems%2F2648411897%2Fwant_it%2Fnew%3Fbutton_name%3Dmessage%26ch%3Dwd%26receiver_id%3D130663459%26ref_url%3D%252Fmujer%252Fropa%252Fvestidos%252Fotros-vestidos%252F2648411897-vestido-roberto-verino%26source%3Dwantit%26subject%3Dwanted%253A%2BVestido%2BRoberto%2BVerino&source=wantit&subject=wanted%3A+Vestido+Roberto+Verino"
"Abrigo marrón de Mango","https://www.vinted.es/femmes/vetements/manteaux-and-vestes/manteaux/pardessus-et-manteaux-longs/2648411395-abrigo-marron-de-mango","https://vinted.es/member/signup?button_name=message&ch=wd&item_id=2648411395&receiver_id=130304984&ref_url=%2Fitems%2F2648411395%2Fwant_it%2Fnew%3Fbutton_name%3Dmessage%26ch%3Dwd%26receiver_id%3D130304984%26ref_url%3D%252Fmujer%252Fropa%252Fabrigos-y-cazadoras%252Fabrigos%252Fsobretodos-y-abrigos-largos%252F2648411395-abrigo-marron-de-mango%26source%3Dwantit%26subject%3Dwanted%253A%2BAbrigo%2Bmarr%25C3%25B3n%2Bde%2BMango&source=wantit&subject=wanted%3A+Abrigo+marr%C3%B3n+de+Mango"
"Chaqueta nike","https://www.vinted.es/hommes/vetements/sweats-and-pulls/pulls-a-capuche-avec-zip/2648410956-chaqueta-nike","https://vinted.es/member/signup?button_name=message&ch=wd&item_id=2648410956&receiver_id=130450152&ref_url=%2Fitems%2F2648410956%2Fwant_it%2Fnew%3Fbutton_name%3Dmessage%26ch%3Dwd%26receiver_id%3D130450152%26ref_url%3D%252Fhombre%252Fropa%252Fjerseis-y-sudaderas%252Fsudaderas-con-cremallera%252F2648410956-chaqueta-nike%26source%3Dwantit%26subject%3Dwanted%253A%2BChaqueta%2Bnike&source=wantit&subject=wanted%3A+Chaqueta+nike"
"Bolero ","https://www.vinted.es/mujer/ropa/abrigos-y-cazadoras/cazadoras/chaquetas-bomber/2648408611-bolero","https://vinted.es/member/signup?button_name=message&ch=wd&item_id=2648408611&receiver_id=130532336&ref_url=%2Fitems%2F2648408611%2Fwant_it%2Fnew%3Fbutton_name%3Dmessage%26ch%3Dwd%26receiver_id%3D130532336%26ref_url%3D%252Fmujer%252Fropa%252Fabrigos-y-cazadoras%252Fcazadoras%252Fchaquetas-bomber%252F2648408611-bolero%26source%3Dwantit%26subject%3Dwanted%253A%2BBolero%2B&source=wantit&subject=wanted%3A+Bolero+"
