"Название товара","Ссылка на продавца","Ссылка на чат"
"vestido Celebraciones ","https://es.wallapop.com/item/vestido-celebraciones-871819407","https://es.wallapop.com/app/chat?itemId=p61ymd02k265"
"Camiseta personalizada ""Surf Cántabro""","https://es.wallapop.com/item/camiseta-personalizada-surf-cantabro-871819654","https://es.wallapop.com/app/chat?itemId=nzx0g9x871z2"
"Adidas Forum Low Bad Bunny","https://es.wallapop.com/item/adidas-forum-low-bad-bunny-871819094","https://es.wallapop.com/app/chat?itemId=8z84pe3l7l63"
"Camisa de cadros","https://es.wallapop.com/item/camisa-de-cadros-871819077","https://es.wallapop.com/app/chat?itemId=qjwpg9wn0kzo"
"Zapatillas Adidas","https://es.wallapop.com/item/zapatillas-adidas-871819037","https://es.wallapop.com/app/chat?itemId=pj950e2l2mze"
"Botas marrones ","https://es.wallapop.com/item/botas-marrones-871819034","https://es.wallapop.com/app/chat?itemId=8j3ekgwlwyz9"
"Vestido ","https://es.wallapop.com/item/vestido-871819925","https://es.wallapop.com/app/chat?itemId=mzn87pk132zn"
"Monedero de color rosa, maraca Stradivarius","https://es.wallapop.com/item/monedero-de-color-rosa-maraca-stradivarius-871819837","https://es.wallapop.com/app/chat?itemId=pj950e2py0ze"
"SUDADERA ","https://es.wallapop.com/item/sudadera-871820087","https://es.wallapop.com/app/chat?itemId=36exmv74gqzd"
"Abrigo de paño","https://es.wallapop.com/item/abrigo-de-pano-871820085","https://es.wallapop.com/app/chat?itemId=pj950e2pqoze"
"gorra gucci nueva ","https://es.wallapop.com/item/gorra-gucci-nueva-871820058","https://es.wallapop.com/app/chat?itemId=8j3ekgwdg1z9"
"zapatillas New Balance 410 mujer","https://es.wallapop.com/item/zapatillas-new-balance-410-mujer-871819965","https://es.wallapop.com/app/chat?itemId=wzvnd37e21jl"
