"Название товара","Ссылка на продавца","Ссылка на чат"
"Nike Air Max","https://es.wallapop.com/item/nike-air-max-870827703","https://es.wallapop.com/app/chat?itemId=nz001wp533zo"
"Conjunto chandal logotipo Lions","https://es.wallapop.com/item/conjunto-chandal-logotipo-lions-870828043","https://es.wallapop.com/app/chat?itemId=vjrrmo5nqwjk"
"Nike dunk high ","https://es.wallapop.com/item/nike-dunk-high-870827312","https://es.wallapop.com/app/chat?itemId=9jd21n0lgn6k"
"Abrigo Tintoretto","https://es.wallapop.com/item/abrigo-tintoretto-870827221","https://es.wallapop.com/app/chat?itemId=3zl1pk2lypjx"
"Zapatos ","https://es.wallapop.com/item/zapatos-870826527","https://es.wallapop.com/app/chat?itemId=nz001wpel3zo"
"Reloj deportivo ","https://es.wallapop.com/item/reloj-deportivo-870826490","https://es.wallapop.com/app/chat?itemId=x6qd14g71yjy"
"Camiseta Lois MANGA CORTA","https://es.wallapop.com/item/camiseta-lois-manga-corta-870827108","https://es.wallapop.com/app/chat?itemId=qzmy0odlwlzv"
"Chándal Nike ","https://es.wallapop.com/item/chandal-nike-870827081","https://es.wallapop.com/app/chat?itemId=xzorw34nw4z9"
"Chaqueta cortavientos Tommy Hilfiger niña","https://es.wallapop.com/item/chaqueta-cortavientos-tommy-hilfiger-nina-870826968","https://es.wallapop.com/app/chat?itemId=wzy5gx12qej5"
"Converse All start plataforma","https://es.wallapop.com/item/converse-all-start-plataforma-870826959","https://es.wallapop.com/app/chat?itemId=0j23o1751d6y"
"Chaqueta moncler ","https://es.wallapop.com/item/chaqueta-moncler-870826869","https://es.wallapop.com/app/chat?itemId=3zl1pk2l1qjx"
"Zapatos tacón de piel. ","https://es.wallapop.com/item/zapatos-tacon-de-piel-870828285","https://es.wallapop.com/app/chat?itemId=pj950x237oze"
"Botas de piel","https://es.wallapop.com/item/botas-de-piel-870828253","https://es.wallapop.com/app/chat?itemId=qjwpg7wxngzo"
"camisa masculina","https://es.wallapop.com/item/camisa-masculina-870828211","https://es.wallapop.com/app/chat?itemId=0j23o170kv6y"
"zapatillas mujer superstar adidas","https://es.wallapop.com/item/zapatillas-mujer-superstar-adidas-870828198","https://es.wallapop.com/app/chat?itemId=pzprxgel3k63"
"Bufanda Billabong","https://es.wallapop.com/item/bufanda-billabong-870828183","https://es.wallapop.com/app/chat?itemId=0j23o170ed6y"
