"Название товара","Ссылка на продавца","Ссылка на чат"
"sudadera ","https://es.wallapop.com/item/sudadera-871090908","https://es.wallapop.com/app/chat?itemId=qzmy0p1qw1zv"
"Falda tribal dance de seda","https://es.wallapop.com/item/falda-tribal-dance-de-seda-871090722","https://es.wallapop.com/app/chat?itemId=8z84p29o8d63"
