"Название товара","Ссылка на продавца","Ссылка на чат"
"NIKE TN","https://es.wallapop.com/item/nike-tn-870978873","https://es.wallapop.com/app/chat?itemId=mzn87085l0zn"
"Bolso marca PINKO ","https://es.wallapop.com/item/bolso-marca-pinko-870981866","https://es.wallapop.com/app/chat?itemId=x6qd1xmkvyjy"
"Converse a rayas. Talla 40","https://es.wallapop.com/item/converse-a-rayas-talla-40-870981740","https://es.wallapop.com/app/chat?itemId=v6g23eg00lze"
"plumas gris","https://es.wallapop.com/item/plumas-gris-870979719","https://es.wallapop.com/app/chat?itemId=vjrrm1r0m8jk"
"Chándal Trapstar ","https://es.wallapop.com/item/chandal-trapstar-870979439","https://es.wallapop.com/app/chat?itemId=36exmex2dqzd"
"Se vende ","https://es.wallapop.com/item/se-vende-870981033","https://es.wallapop.com/app/chat?itemId=xzorw7ren7z9"
"Jordan 1","https://es.wallapop.com/item/jordan-1-870980890","https://es.wallapop.com/app/chat?itemId=x6qd1xdronjy"
"Jordans mid rise size 4.5","https://es.wallapop.com/item/jordans-mid-rise-size-4-5-870980288","https://es.wallapop.com/app/chat?itemId=v6g23e2d37ze"
"Jeans Mom ajustados cintura. Talla 36 ","https://es.wallapop.com/item/jeans-mom-ajustados-cintura-talla-36-870980124","https://es.wallapop.com/app/chat?itemId=e65gd9gxq2jo"
"zapatillas jordan airmax","https://es.wallapop.com/item/zapatillas-jordan-airmax-870979876","https://es.wallapop.com/app/chat?itemId=w67ynky1wy6x"
"Vestido novia ","https://es.wallapop.com/item/vestido-novia-870979860","https://es.wallapop.com/app/chat?itemId=9jd21e23y46k"
"Bolso marrón ","https://es.wallapop.com/item/bolso-marron-870980670","https://es.wallapop.com/app/chat?itemId=8z84p24yk863"
"relojes","https://es.wallapop.com/item/relojes-870980637","https://es.wallapop.com/app/chat?itemId=pj950v58goze"
"chaqueta pepe jeans  negra","https://es.wallapop.com/item/chaqueta-pepe-jeans-870980559","https://es.wallapop.com/app/chat?itemId=0j23oq3m9d6y"
"vestido de sevillana","https://es.wallapop.com/item/vestido-de-sevillana-870980432","https://es.wallapop.com/app/chat?itemId=qzmy0pyq5ozv"
"Guantes Therma-fit(liverpool)","https://es.wallapop.com/item/guantes-therma-fit-liverpool-870980350","https://es.wallapop.com/app/chat?itemId=pzprxwrlql63"
