"Название товара","Ссылка на продавца","Ссылка на чат"
"Vendo iPhone ","https://es.wallapop.com/item/vendo-iphone-872924016","https://es.wallapop.com/app/chat?itemId=v6g23q034mze"
"Cafetera Súper automática ","https://es.wallapop.com/item/cafetera-super-automatica-872924569","https://es.wallapop.com/app/chat?itemId=3zl1pr4744jx"
"Mesa de centro","https://es.wallapop.com/item/mesa-de-centro-872925377","https://es.wallapop.com/app/chat?itemId=qjwpg8e81wzo"
"Estuche escolar Safta ","https://es.wallapop.com/item/estuche-escolar-safta-872924527","https://es.wallapop.com/app/chat?itemId=nz0013g17rzo"
"cama+colchón+somier ","https://es.wallapop.com/item/cama-colchon-somier-872924522","https://es.wallapop.com/app/chat?itemId=8z84p0qpy163"
"Nike tn","https://es.wallapop.com/item/nike-tn-872924521","https://es.wallapop.com/app/chat?itemId=3zl1pr4po4jx"
"Chaqueta vintage nike","https://es.wallapop.com/item/chaqueta-vintage-nike-872923963","https://es.wallapop.com/app/chat?itemId=36exmkdgqyzd"
"mesa abatible","https://es.wallapop.com/item/mesa-abatible-872923939","https://es.wallapop.com/app/chat?itemId=36exmkdg3yzd"
"Televisión LG 65 pulgadas SIN ESTRENAR ","https://es.wallapop.com/item/television-lg-65-pulgadas-sin-estrenar-872924267","https://es.wallapop.com/app/chat?itemId=vjrrm8kmvxjk"
"portes economicos","https://es.wallapop.com/item/portes-economicos-872923651","https://es.wallapop.com/app/chat?itemId=nz0013gx2ezo"
"peluquería a Domicilio ","https://es.wallapop.com/item/peluqueria-a-domicilio-872923648","https://es.wallapop.com/app/chat?itemId=e65gd5v2rkjo"
"Mesita Fjallbo","https://es.wallapop.com/item/mesita-fjallbo-872923644","https://es.wallapop.com/app/chat?itemId=wzy5g8lvovj5"
"Camiseta Manchester United","https://es.wallapop.com/item/camiseta-manchester-united-872924510","https://es.wallapop.com/app/chat?itemId=8j3ek9mk7lz9"
"Vestido estampado floreado Sfera, Talla L","https://es.wallapop.com/item/vestido-estampado-floreado-sfera-talla-l-872924509","https://es.wallapop.com/app/chat?itemId=xzorwqlwywz9"
"cuatro vestidos","https://es.wallapop.com/item/cuatro-vestidos-872924672","https://es.wallapop.com/app/chat?itemId=e65gd5vl8pjo"
"Tablet SPC","https://es.wallapop.com/item/tablet-spc-872924103","https://es.wallapop.com/app/chat?itemId=nz0013g143zo"
"mecedora clásica madera","https://es.wallapop.com/item/mecedora-clasica-madera-872924098","https://es.wallapop.com/app/chat?itemId=pzprxqyx2563"
"libro Sherlock Holmes amd the Sport of Kings","https://es.wallapop.com/item/libro-sherlock-holmes-amd-the-sport-of-kings-872924072","https://es.wallapop.com/app/chat?itemId=e65gd5vdgpjo"
"reloj deportivo multifunción ","https://es.wallapop.com/item/reloj-deportivo-multifuncion-872924801","https://es.wallapop.com/app/chat?itemId=mzn87qgxekzn"
"se vende amoladora milwoki nueva 2 días de uso ","https://es.wallapop.com/item/se-vende-amoladora-milwoki-nueva-2-dias-de-uso-872924799","https://es.wallapop.com/app/chat?itemId=nz0013gl23zo"
"Pokemon Action Flipz","https://es.wallapop.com/item/pokemon-action-flipz-872924990","https://es.wallapop.com/app/chat?itemId=x6qd18koeojy"
"Vestido embarazada ceremonia","https://es.wallapop.com/item/vestido-embarazada-ceremonia-872924627","https://es.wallapop.com/app/chat?itemId=nz0013glvdzo"
"escombros agranel capazos sacos escombros","https://es.wallapop.com/item/escombros-agranel-capazos-sacos-escombros-872924378","https://es.wallapop.com/app/chat?itemId=nzx0g8lgx5z2"
"Chaleco Shein","https://es.wallapop.com/item/chaleco-shein-872924373","https://es.wallapop.com/app/chat?itemId=mzn87qg71yzn"
"Chándal atlético(PRECIO NEGOCIABLE)","https://es.wallapop.com/item/chandal-atletico-872924362","https://es.wallapop.com/app/chat?itemId=4z4124y29rzy"
"INTEGRACIÓN Y GESTIÓN DE CRM Y ERP","https://es.wallapop.com/item/integracion-y-gestion-de-crm-y-erp-872924351","https://es.wallapop.com/app/chat?itemId=nz0013g137zo"
"empleada administrativa ","https://es.wallapop.com/item/empleada-administrativa-872923871","https://es.wallapop.com/app/chat?itemId=ejkknqxwy1jx"
"Psvita ","https://es.wallapop.com/item/psvita-872923872","https://es.wallapop.com/app/chat?itemId=e65gd5v20mjo"
