"Название товара","Ссылка на продавца","Ссылка на чат"
"Camisa polo ","https://es.wallapop.com/item/camisa-polo-869818357","https://es.wallapop.com/app/chat?itemId=xzorw2m5xwz9"
"camiseta LEONE","https://es.wallapop.com/item/camiseta-leone-869818789","https://es.wallapop.com/app/chat?itemId=wzvnd4ewrdjl"
"chaqueta the north face","https://es.wallapop.com/item/chaqueta-the-north-face-869818790","https://es.wallapop.com/app/chat?itemId=x6qd1m35kojy"
"Túnica de nazareno Hiniesta.","https://es.wallapop.com/item/tunica-de-nazareno-hiniesta-869817941","https://es.wallapop.com/app/chat?itemId=wzvnd4em54jl"
"Traje de Fallera adulta","https://es.wallapop.com/item/traje-de-fallera-adulta-869818650","https://es.wallapop.com/app/chat?itemId=pzprx2on0463"
" Vestido Primark ","https://es.wallapop.com/item/vestido-primark-869819468","https://es.wallapop.com/app/chat?itemId=wzy5g4pd42j5"
"adidas Yeezy 700 V3","https://es.wallapop.com/item/adidas-yeezy-700-v3-869819397","https://es.wallapop.com/app/chat?itemId=mzn87219lyzn"
"sapatos ","https://es.wallapop.com/item/sapatos-869819350","https://es.wallapop.com/app/chat?itemId=pzprx2ov8l63"
"Zapatillas Adidas Skateboard ","https://es.wallapop.com/item/zapatillas-adidas-skateboard-869818997","https://es.wallapop.com/app/chat?itemId=mzn8721re2zn"
"Camiseta de Iker Casillas del Real Madrid año 2012","https://es.wallapop.com/item/camiseta-de-iker-casillas-del-real-madrid-ano-2012-869818964","https://es.wallapop.com/app/chat?itemId=v6g23g5d7lze"
"ropa ","https://es.wallapop.com/item/ropa-869818953","https://es.wallapop.com/app/chat?itemId=qjwpg45x7qzo"
