"Название товара","Ссылка на продавца","Ссылка на чат"
"Sobre camisa manga larga color marrón tan","https://es.wallapop.com/item/sobre-camisa-manga-larga-color-marron-tan-873091614","https://es.wallapop.com/app/chat?itemId=4z412429y8zy"
"Camiseta fanatics","https://es.wallapop.com/item/camiseta-fanatics-873090896","https://es.wallapop.com/app/chat?itemId=e65gd5dlnpjo"
"perfume allure sport","https://es.wallapop.com/item/perfume-allure-sport-873092598","https://es.wallapop.com/app/chat?itemId=pzprxqxe4k63"
"Nike Air Force 1 Low '07 White 39","https://es.wallapop.com/item/nike-air-force-1-low-07-white-39-873092563","https://es.wallapop.com/app/chat?itemId=36exmkm74yzd"
