"Название товара","Ссылка на продавца","Ссылка на чат"
"pintor","https://es.wallapop.com/item/pintor-872922856","https://es.wallapop.com/app/chat?itemId=qzmy089n9xzv"
"Máquina de sembrar maíz ","https://es.wallapop.com/item/maquina-de-sembrar-maiz-872923793","https://es.wallapop.com/app/chat?itemId=3zl1pr4xw2jx"
"Iphone 11 128gb Precintado","https://es.wallapop.com/item/iphone-11-128gb-precintado-872923751","https://es.wallapop.com/app/chat?itemId=nz0013gxl7zo"
"llantas golf 4","https://es.wallapop.com/item/llantas-golf-4-872920843","https://es.wallapop.com/app/chat?itemId=vjrrm8k4mwjk"
"bongo mediano africano","https://es.wallapop.com/item/bongo-mediano-africano-872920845","https://es.wallapop.com/app/chat?itemId=3zl1pr40pqjx"
"Abrigo de Desigual","https://es.wallapop.com/item/abrigo-de-desigual-872920801","https://es.wallapop.com/app/chat?itemId=mzn87qgwmgzn"
"iPhone 11","https://es.wallapop.com/item/iphone-11-872920749","https://es.wallapop.com/app/chat?itemId=mzn87qgw0yzn"
"mono moto alpinestar ","https://es.wallapop.com/item/mono-moto-alpinestar-872920746","https://es.wallapop.com/app/chat?itemId=8z84p0q52d63"
"Mitsubishi RG00N579B ","https://es.wallapop.com/item/mitsubishi-rg00n579b-872921363","https://es.wallapop.com/app/chat?itemId=36exmkdpvvzd"
"Wc SENSEA NEO ","https://es.wallapop.com/item/wc-sensea-neo-872921307","https://es.wallapop.com/app/chat?itemId=p61ym2vkq765"
"Silla romana ts900 decathlon ","https://es.wallapop.com/item/silla-romana-ts900-decathlon-872922591","https://es.wallapop.com/app/chat?itemId=vjrrm8kp38jk"
"Jog r  competición ","https://es.wallapop.com/item/jog-r-competicion-872922594","https://es.wallapop.com/app/chat?itemId=8z84p0qrld63"
"Salón completo","https://es.wallapop.com/item/salon-completo-872922575","https://es.wallapop.com/app/chat?itemId=nz0013g217zo"
"cama infantil y armario ","https://es.wallapop.com/item/cama-infantil-y-armario-872922486","https://es.wallapop.com/app/chat?itemId=4z4124yrr8zy"
"Samsung A12 128GB","https://es.wallapop.com/item/samsung-a12-128gb-872924013","https://es.wallapop.com/app/chat?itemId=pj9507k0koze"
"Vendo iPhone ","https://es.wallapop.com/item/vendo-iphone-872924016","https://es.wallapop.com/app/chat?itemId=v6g23q034mze"
"mesa abatible","https://es.wallapop.com/item/mesa-abatible-872923939","https://es.wallapop.com/app/chat?itemId=36exmkdg3yzd"
"Jordan retro 4 ","https://es.wallapop.com/item/jordan-retro-4-872921567","https://es.wallapop.com/app/chat?itemId=vjrrm8kowljk"
"Colección Los Grandes 50 fotógrafos","https://es.wallapop.com/item/coleccion-los-grandes-50-fotografos-872921531","https://es.wallapop.com/app/chat?itemId=p61ym2vkwd65"
"TV Philips 4k 49""","https://es.wallapop.com/item/tv-philips-4k-49-872918389","https://es.wallapop.com/app/chat?itemId=wzvnd8rl2djl"
"sofa ","https://es.wallapop.com/item/sofa-872925757","https://es.wallapop.com/app/chat?itemId=xzorwqlm8wz9"
"Guitarra admira (juanita) ","https://es.wallapop.com/item/guitarra-admira-juanita-872925621","https://es.wallapop.com/app/chat?itemId=3zl1pr4rlqjx"
"Ruedas nieve","https://es.wallapop.com/item/ruedas-nieve-872925595","https://es.wallapop.com/app/chat?itemId=ejkknqxqyyjx"
"Cafetera Súper automática ","https://es.wallapop.com/item/cafetera-super-automatica-872924569","https://es.wallapop.com/app/chat?itemId=3zl1pr4744jx"
"dormitorio matrimonio ","https://es.wallapop.com/item/dormitorio-matrimonio-872926034","https://es.wallapop.com/app/chat?itemId=8j3ek9mdlyz9"
"Bicicleta con cambios ","https://es.wallapop.com/item/bicicleta-con-cambios-872925980","https://es.wallapop.com/app/chat?itemId=qzmy089xnlzv"
"Mueble del salón ","https://es.wallapop.com/item/mueble-del-salon-872925983","https://es.wallapop.com/app/chat?itemId=0j23odw2em6y"
"Armario muy buen estado. Recoger en Gijon","https://es.wallapop.com/item/armario-muy-buen-estado-recoger-en-gijon-872921857","https://es.wallapop.com/app/chat?itemId=xzorwql73lz9"
"Iphone SE 2020","https://es.wallapop.com/item/iphone-se-2020-872921801","https://es.wallapop.com/app/chat?itemId=mzn87qg02kzn"
"anillos swarosqui ","https://es.wallapop.com/item/anillos-swarosqui-872921794","https://es.wallapop.com/app/chat?itemId=8z84p0q2kr63"
"Dormitorio matrimonio ","https://es.wallapop.com/item/dormitorio-matrimonio-872921724","https://es.wallapop.com/app/chat?itemId=e65gd5v9y2jo"
"Televisión LG 65 pulgadas SIN ESTRENAR ","https://es.wallapop.com/item/television-lg-65-pulgadas-sin-estrenar-872924267","https://es.wallapop.com/app/chat?itemId=vjrrm8kmvxjk"
"Pack iniciación","https://es.wallapop.com/item/pack-iniciacion-872924249","https://es.wallapop.com/app/chat?itemId=mzn87qg7pkzn"
"Coche bugaboo capazo, silla y complementos ","https://es.wallapop.com/item/coche-bugaboo-capazo-silla-y-complementos-872924187","https://es.wallapop.com/app/chat?itemId=36exmkdmenzd"
"Vendo armario nuevo ","https://es.wallapop.com/item/vendo-armario-nuevo-872924116","https://es.wallapop.com/app/chat?itemId=v6g23q03p2ze"
"Conjunto de 2 Sofas.","https://es.wallapop.com/item/conjunto-de-2-sofas-872921257","https://es.wallapop.com/app/chat?itemId=xzorwql3xlz9"
"MESA COMEDOR CON 6 SILLAS","https://es.wallapop.com/item/mesa-comedor-con-6-sillas-872921245","https://es.wallapop.com/app/chat?itemId=3zl1pr4kmpjx"
"Aparador ","https://es.wallapop.com/item/aparador-872921190","https://es.wallapop.com/app/chat?itemId=x6qd18k4dqjy"
"Patinete eléctrico Xiaomi ","https://es.wallapop.com/item/patinete-electrico-xiaomi-872921172","https://es.wallapop.com/app/chat?itemId=e65gd5vp32jo"
"Esquí de travesía con cuchillas","https://es.wallapop.com/item/esqui-de-travesia-con-cuchillas-872923509","https://es.wallapop.com/app/chat?itemId=xzorwqlor5z9"
"Carro de bebé Stokke azul","https://es.wallapop.com/item/carro-de-bebe-stokke-azul-872924748","https://es.wallapop.com/app/chat?itemId=e65gd5vlp2jo"
"NAVEGADOR RNS510","https://es.wallapop.com/item/navegador-rns510-872920642","https://es.wallapop.com/app/chat?itemId=x6qd18kvmnjy"
"Ps5","https://es.wallapop.com/item/ps5-872920524","https://es.wallapop.com/app/chat?itemId=e65gd5v7m2jo"
"bicicleta carretera Mmr","https://es.wallapop.com/item/bicicleta-carretera-mmr-872926633","https://es.wallapop.com/app/chat?itemId=xzorwql4qlz9"
"Redmi 9c","https://es.wallapop.com/item/redmi-9c-872926487","https://es.wallapop.com/app/chat?itemId=36exmkd7pqzd"
"Taladro/destornillador Bosch","https://es.wallapop.com/item/taladro-destornillador-bosch-872926478","https://es.wallapop.com/app/chat?itemId=nzx0g8lxwpz2"
"mecedora  en todas direcciones  y gira circularmey","https://es.wallapop.com/item/mecedora-en-todas-direcciones-y-gira-circularmey-872923235","https://es.wallapop.com/app/chat?itemId=0j23odwe7e6y"
"silla de baño etac clean","https://es.wallapop.com/item/silla-de-bano-etac-clean-872923167","https://es.wallapop.com/app/chat?itemId=vjrrm8kx38jk"
"Norrona Lofoten Abrigo polar","https://es.wallapop.com/item/norrona-lofoten-abrigo-polar-872923133","https://es.wallapop.com/app/chat?itemId=xzorwql0w2z9"
"se vende amoladora milwoki nueva 2 días de uso ","https://es.wallapop.com/item/se-vende-amoladora-milwoki-nueva-2-dias-de-uso-872924799","https://es.wallapop.com/app/chat?itemId=nz0013gl23zo"
"dormitorio ","https://es.wallapop.com/item/dormitorio-872924784","https://es.wallapop.com/app/chat?itemId=9jd21qxrmd6k"
