"Название товара","Ссылка на продавца","Ссылка на чат"
"Riñonera de Nike ","https://es.wallapop.com/item/rinonera-de-nike-872888496","https://es.wallapop.com/app/chat?itemId=e65gdlx4rmjo"
"Bolsito ","https://es.wallapop.com/item/bolsito-872888219","https://es.wallapop.com/app/chat?itemId=vjrrm3nnnxjk"
"Abrigo North Face Nuptse Retro 1996 ","https://es.wallapop.com/item/abrigo-north-face-nuptse-retro-1996-872888178","https://es.wallapop.com/app/chat?itemId=nzx0gp11k7z2"
"vestido de novia  nuevo princesa","https://es.wallapop.com/item/vestido-de-novia-nuevo-princesa-872888052","https://es.wallapop.com/app/chat?itemId=w67ynlmmp96x"
"Riñonera Adidas Clásica ","https://es.wallapop.com/item/rinonera-adidas-clasica-872888031","https://es.wallapop.com/app/chat?itemId=p61ymlppl265"
"Vestido de fallera infantil","https://es.wallapop.com/item/vestido-de-fallera-infantil-872887951","https://es.wallapop.com/app/chat?itemId=nz001lnndrzo"
