"Название товара","Ссылка на продавца","Ссылка на чат"
"Jerseys","https://es.wallapop.com/item/jerseys-871698453","https://es.wallapop.com/app/chat?itemId=qjwpg97k7kzo"
"Nike air Jordan W.N.Z ORIGINAL","https://es.wallapop.com/item/nike-air-jordan-w-n-z-871698338","https://es.wallapop.com/app/chat?itemId=4z412kn71vzy"
"disfraz Halloween Miércoles Adams 6-9 años","https://es.wallapop.com/item/disfraz-halloween-miercoles-adams-6-9-anos-871698288","https://es.wallapop.com/app/chat?itemId=v6g23v794mze"
"SUDADERA LE COQ SPORTIF","https://es.wallapop.com/item/sudadera-le-coq-sportif-871698206","https://es.wallapop.com/app/chat?itemId=nzx0g9wk1pz2"
"Vendo zadig and Voltaire ","https://es.wallapop.com/item/vendo-zadig-and-voltaire-871697912","https://es.wallapop.com/app/chat?itemId=9jd21vnlmn6k"
"Blusa Zara","https://es.wallapop.com/item/blusa-zara-871698118","https://es.wallapop.com/app/chat?itemId=x6qd1w40e5jy"
"Camiseta Andel","https://es.wallapop.com/item/camiseta-andel-871698101","https://es.wallapop.com/app/chat?itemId=mzn87po5d2zn"
"mochila","https://es.wallapop.com/item/mochila-871697990","https://es.wallapop.com/app/chat?itemId=x6qd1w401ojy"
"Reloj Smartwatch guess ","https://es.wallapop.com/item/reloj-smartwatch-guess-871697987","https://es.wallapop.com/app/chat?itemId=36exmvplmvzd"
"zapatillas de chicas","https://es.wallapop.com/item/zapatillas-de-chicas-871697349","https://es.wallapop.com/app/chat?itemId=mzn87poneyzn"
"bolsa aldo","https://es.wallapop.com/item/bolsa-aldo-871697167","https://es.wallapop.com/app/chat?itemId=vjrrmxow94jk"
"Abrigo carhartt","https://es.wallapop.com/item/abrigo-carhartt-871697067","https://es.wallapop.com/app/chat?itemId=vjrrmxogl9jk"
"Pantalón kalvin Klein ","https://es.wallapop.com/item/pantalon-kalvin-klein-871698673","https://es.wallapop.com/app/chat?itemId=mzn87poydgzn"
"Pantalón vaquero Sfera ","https://es.wallapop.com/item/pantalon-vaquero-sfera-871698642","https://es.wallapop.com/app/chat?itemId=x6qd1w4p3ejy"
"Ropa interior","https://es.wallapop.com/item/ropa-interior-871697703","https://es.wallapop.com/app/chat?itemId=nz001dwqg3zo"
"De Martens Jadon","https://es.wallapop.com/item/de-martens-jadon-871697696","https://es.wallapop.com/app/chat?itemId=e65gdep0vpjo"
"Elegantes sandalias de piel de serpiente","https://es.wallapop.com/item/elegantes-sandalias-de-piel-de-serpiente-871697694","https://es.wallapop.com/app/chat?itemId=8z84pewxq863"
"Stivaletti Lola Ferres","https://es.wallapop.com/item/stivaletti-lola-ferres-871697640","https://es.wallapop.com/app/chat?itemId=v6g23v7y8mze"
"Cuñas","https://es.wallapop.com/item/cunas-871697641","https://es.wallapop.com/app/chat?itemId=wzvnd30oxrjl"
