"Название товара","Ссылка на продавца","Ссылка на чат"
"Vendo Bañera para bebe ","https://es.wallapop.com/item/vendo-banera-para-bebe-871068716","https://es.wallapop.com/app/chat?itemId=v6g23ev70lze"
"conjunto capota,silla y huevo kikka boo","https://es.wallapop.com/item/conjunto-capota-silla-y-huevo-kikka-boo-871068590","https://es.wallapop.com/app/chat?itemId=x6qd1xwv0ojy"
"Pijamas recién nacido","https://es.wallapop.com/item/pijamas-recien-nacido-871068253","https://es.wallapop.com/app/chat?itemId=qjwpgq92rgzo"
